"Date","Words","SRPVS","Market"
2018-11-15,"('synonym', 'thesaurus', 'english')",25656,"en-GB"
2018-11-15,"('synonym', 'thesaurus', 'antonym')",109351,"en-GB"
2018-11-15,"('synonym', 'english', 'antonym')",23222,"en-GB"
2018-11-15,"('thesaurus', 'english', 'antonym')",21427,"en-GB"
2018-11-15,"('definition', 'synonym', 'thesaurus', 'english')",24527,"en-GB"
2018-11-15,"('definition', 'synonym', 'thesaurus', 'antonym')",108067,"en-GB"
2018-11-15,"('definition', 'synonym', 'english', 'antonym')",22484,"en-GB"
2018-11-15,"('definition', 'thesaurus', 'english', 'antonym')",20830,"en-GB"
2018-11-15,"('synonym', 'thesaurus', 'english', 'antonym')",21420,"en-GB"
2018-11-15,"('definition', 'synonym', 'thesaurus', 'english', 'antonym')",20826,"en-GB"
2018-11-15,"('facebook',)",542421,"en-GB"
2018-11-15,"('people',)",1368134,"en-GB"
2018-11-15,"('connect',)",319121,"en-GB"
2018-11-15,"('power',)",367321,"en-GB"
2018-11-15,"('know',)",950842,"en-GB"
2018-11-15,"('facebook', 'people')",163833,"en-GB"
2018-11-15,"('facebook', 'connect')",144668,"en-GB"
2018-11-15,"('facebook', 'power')",107073,"en-GB"
2018-11-15,"('facebook', 'know')",158452,"en-GB"
2018-11-15,"('people', 'connect')",183786,"en-GB"
2018-11-15,"('people', 'power')",131881,"en-GB"
2018-11-15,"('people', 'know')",228675,"en-GB"
2018-11-15,"('connect', 'power')",108886,"en-GB"
2018-11-15,"('connect', 'know')",147199,"en-GB"
2018-11-15,"('power', 'know')",118653,"en-GB"
2018-11-15,"('facebook', 'people', 'connect')",139702,"en-GB"
2018-11-15,"('facebook', 'people', 'power')",105354,"en-GB"
2018-11-15,"('facebook', 'people', 'know')",145246,"en-GB"
2018-11-15,"('facebook', 'connect', 'power')",104595,"en-GB"
2018-11-15,"('facebook', 'connect', 'know')",138990,"en-GB"
2018-11-15,"('facebook', 'power', 'know')",104700,"en-GB"
2018-11-15,"('people', 'connect', 'power')",104879,"en-GB"
2018-11-15,"('people', 'connect', 'know')",140002,"en-GB"
2018-11-15,"('people', 'power', 'know')",106028,"en-GB"
2018-11-15,"('connect', 'power', 'know')",104738,"en-GB"
2018-11-15,"('facebook', 'people', 'connect', 'power')",104545,"en-GB"
2018-11-15,"('facebook', 'people', 'connect', 'know')",138201,"en-GB"
2018-11-15,"('facebook', 'people', 'power', 'know')",104609,"en-GB"
2018-11-15,"('facebook', 'connect', 'power', 'know')",104487,"en-GB"
2018-11-15,"('people', 'connect', 'power', 'know')",104498,"en-GB"
2018-11-15,"('facebook', 'people', 'connect', 'power', 'know')",104479,"en-GB"
2018-11-15,"('day',)",1604064,"en-GB"
2018-11-15,"('week',)",580016,"en-GB"
2018-11-15,"('argo',)",159344,"en-GB"
2018-11-15,"('fast',)",505469,"en-GB"
2018-11-15,"('delivery',)",1221851,"en-GB"
2018-11-15,"('day', 'week')",237118,"en-GB"
2018-11-15,"('day', 'argo')",120015,"en-GB"
2018-11-15,"('day', 'fast')",162728,"en-GB"
2018-11-15,"('day', 'delivery')",376691,"en-GB"
2018-11-15,"('week', 'argo')",69135,"en-GB"
2018-11-15,"('week', 'fast')",81714,"en-GB"
2018-11-15,"('week', 'delivery')",126035,"en-GB"
2018-11-15,"('argo', 'fast')",113802,"en-GB"
2018-11-15,"('argo', 'delivery')",126739,"en-GB"
2018-11-15,"('fast', 'delivery')",182998,"en-GB"
2018-11-15,"('day', 'week', 'argo')",68630,"en-GB"
2018-11-15,"('day', 'week', 'fast')",77080,"en-GB"
2018-11-15,"('day', 'week', 'delivery')",114960,"en-GB"
2018-11-15,"('day', 'argo', 'fast')",112843,"en-GB"
2018-11-15,"('day', 'argo', 'delivery')",118175,"en-GB"
2018-11-15,"('day', 'fast', 'delivery')",128042,"en-GB"
2018-11-15,"('week', 'argo', 'fast')",68237,"en-GB"
2018-11-15,"('week', 'argo', 'delivery')",68592,"en-GB"
2018-11-15,"('week', 'fast', 'delivery')",69635,"en-GB"
2018-11-15,"('argo', 'fast', 'delivery')",112891,"en-GB"
2018-11-15,"('day', 'week', 'argo', 'fast')",68125,"en-GB"
2018-11-15,"('day', 'week', 'argo', 'delivery')",68508,"en-GB"
2018-11-15,"('day', 'week', 'fast', 'delivery')",69274,"en-GB"
2018-11-15,"('day', 'argo', 'fast', 'delivery')",112745,"en-GB"
2018-11-15,"('week', 'argo', 'fast', 'delivery')",68124,"en-GB"
2018-11-15,"('day', 'week', 'argo', 'fast', 'delivery')",68124,"en-GB"
2018-11-15,"('rate',)",396744,"en-GB"
2018-11-15,"('currency',)",94039,"en-GB"
2018-11-15,"('exchange',)",198838,"en-GB"
2018-11-15,"('pound',)",113463,"en-GB"
2018-11-15,"('gbp',)",52345,"en-GB"
2018-11-15,"('rate', 'currency')",69659,"en-GB"
2018-11-15,"('rate', 'exchange')",76313,"en-GB"
2018-11-15,"('rate', 'pound')",45874,"en-GB"
2018-11-15,"('rate', 'gbp')",42638,"en-GB"
2018-11-15,"('currency', 'exchange')",68547,"en-GB"
2018-11-15,"('currency', 'pound')",43779,"en-GB"
2018-11-15,"('currency', 'gbp')",40946,"en-GB"
2018-11-15,"('exchange', 'pound')",44850,"en-GB"
2018-11-15,"('exchange', 'gbp')",42897,"en-GB"
2018-11-15,"('pound', 'gbp')",43495,"en-GB"
2018-11-15,"('rate', 'currency', 'exchange')",65061,"en-GB"
2018-11-15,"('rate', 'currency', 'pound')",41227,"en-GB"
2018-11-15,"('rate', 'currency', 'gbp')",39273,"en-GB"
2018-11-15,"('rate', 'exchange', 'pound')",43921,"en-GB"
2018-11-15,"('rate', 'exchange', 'gbp')",41713,"en-GB"
2018-11-15,"('rate', 'pound', 'gbp')",41612,"en-GB"
2018-11-15,"('currency', 'exchange', 'pound')",41174,"en-GB"
2018-11-15,"('currency', 'exchange', 'gbp')",39104,"en-GB"
2018-11-15,"('currency', 'pound', 'gbp')",39801,"en-GB"
2018-11-15,"('exchange', 'pound', 'gbp')",41360,"en-GB"
2018-11-15,"('rate', 'currency', 'exchange', 'pound')",40709,"en-GB"
2018-11-15,"('rate', 'currency', 'exchange', 'gbp')",38785,"en-GB"
2018-11-15,"('rate', 'currency', 'pound', 'gbp')",38607,"en-GB"
2018-11-15,"('rate', 'exchange', 'pound', 'gbp')",41052,"en-GB"
2018-11-15,"('currency', 'exchange', 'pound', 'gbp')",38499,"en-GB"
2018-11-15,"('rate', 'currency', 'exchange', 'pound', 'gbp')",38211,"en-GB"
2018-11-15,"('weather',)",338029,"en-GB"
2018-11-15,"('forecast',)",115692,"en-GB"
2018-11-15,"('temperature',)",127131,"en-GB"
2018-11-15,"('day',)",1604064,"en-GB"
2018-11-15,"('rain',)",75867,"en-GB"
2018-11-15,"('weather', 'forecast')",91655,"en-GB"
2018-11-15,"('weather', 'temperature')",51916,"en-GB"
2018-11-15,"('weather', 'day')",96409,"en-GB"
2018-11-15,"('weather', 'rain')",51464,"en-GB"
2018-11-15,"('forecast', 'temperature')",41102,"en-GB"
2018-11-15,"('forecast', 'day')",81339,"en-GB"
2018-11-15,"('forecast', 'rain')",48029,"en-GB"
2018-11-15,"('temperature', 'day')",49262,"en-GB"
2018-11-15,"('temperature', 'rain')",32919,"en-GB"
2018-11-15,"('day', 'rain')",52658,"en-GB"
2018-11-15,"('weather', 'forecast', 'temperature')",40972,"en-GB"
2018-11-15,"('weather', 'forecast', 'day')",77534,"en-GB"
2018-11-15,"('weather', 'forecast', 'rain')",47872,"en-GB"
2018-11-15,"('weather', 'temperature', 'day')",43495,"en-GB"
2018-11-15,"('weather', 'temperature', 'rain')",32368,"en-GB"
2018-11-15,"('weather', 'day', 'rain')",48498,"en-GB"
2018-11-15,"('forecast', 'temperature', 'day')",40045,"en-GB"
2018-11-15,"('forecast', 'temperature', 'rain')",31169,"en-GB"
2018-11-15,"('forecast', 'day', 'rain')",47362,"en-GB"
2018-11-15,"('temperature', 'day', 'rain')",31781,"en-GB"
2018-11-15,"('weather', 'forecast', 'temperature', 'day')",40012,"en-GB"
2018-11-15,"('weather', 'forecast', 'temperature', 'rain')",31157,"en-GB"
2018-11-15,"('weather', 'forecast', 'day', 'rain')",47311,"en-GB"
2018-11-15,"('weather', 'temperature', 'day', 'rain')",31689,"en-GB"
2018-11-15,"('forecast', 'temperature', 'day', 'rain')",30935,"en-GB"
2018-11-15,"('weather', 'forecast', 'temperature', 'day', 'rain')",30931,"en-GB"
2018-11-15,"('train',)",181243,"en-GB"
2018-11-15,"('ticket',)",424298,"en-GB"
2018-11-15,"('bus',)",106367,"en-GB"
2018-11-15,"('station',)",212105,"en-GB"
2018-11-15,"('travel',)",616923,"en-GB"
2018-11-15,"('train', 'ticket')",84126,"en-GB"
2018-11-15,"('train', 'bus')",27235,"en-GB"
2018-11-15,"('train', 'station')",52599,"en-GB"
2018-11-15,"('train', 'travel')",49366,"en-GB"
2018-11-15,"('ticket', 'bus')",27999,"en-GB"
2018-11-15,"('ticket', 'station')",27435,"en-GB"
2018-11-15,"('ticket', 'travel')",97454,"en-GB"
2018-11-15,"('bus', 'station')",22272,"en-GB"
2018-11-15,"('bus', 'travel')",27434,"en-GB"
2018-11-15,"('station', 'travel')",21360,"en-GB"
2018-11-15,"('train', 'ticket', 'bus')",14101,"en-GB"
2018-11-15,"('train', 'ticket', 'station')",17309,"en-GB"
2018-11-15,"('train', 'ticket', 'travel')",40327,"en-GB"
2018-11-15,"('train', 'bus', 'station')",9829,"en-GB"
2018-11-15,"('train', 'bus', 'travel')",12541,"en-GB"
2018-11-15,"('train', 'station', 'travel')",10110,"en-GB"
2018-11-15,"('ticket', 'bus', 'station')",7740,"en-GB"
2018-11-15,"('ticket', 'bus', 'travel')",16755,"en-GB"
2018-11-15,"('ticket', 'station', 'travel')",11239,"en-GB"
2018-11-15,"('bus', 'station', 'travel')",6103,"en-GB"
2018-11-15,"('train', 'ticket', 'bus', 'station')",4157,"en-GB"
2018-11-15,"('train', 'ticket', 'bus', 'travel')",9904,"en-GB"
2018-11-15,"('train', 'ticket', 'station', 'travel')",7367,"en-GB"
2018-11-15,"('train', 'bus', 'station', 'travel')",3102,"en-GB"
2018-11-15,"('ticket', 'bus', 'station', 'travel')",3698,"en-GB"
2018-11-15,"('train', 'ticket', 'bus', 'station', 'travel')",2153,"en-GB"
2018-11-15,"('hotel',)",484190,"en-GB"
2018-11-15,"('book',)",975492,"en-GB"
2018-11-15,"('stay',)",280507,"en-GB"
2018-11-15,"('tripadvisor',)",353535,"en-GB"
2018-11-15,"('room',)",270473,"en-GB"
2018-11-15,"('hotel', 'book')",153795,"en-GB"
2018-11-15,"('hotel', 'stay')",80525,"en-GB"
2018-11-15,"('hotel', 'tripadvisor')",197578,"en-GB"
2018-11-15,"('hotel', 'room')",54740,"en-GB"
2018-11-15,"('book', 'stay')",42140,"en-GB"
2018-11-15,"('book', 'tripadvisor')",110297,"en-GB"
2018-11-15,"('book', 'room')",45940,"en-GB"
2018-11-15,"('stay', 'tripadvisor')",37360,"en-GB"
2018-11-15,"('stay', 'room')",22516,"en-GB"
2018-11-15,"('tripadvisor', 'room')",21935,"en-GB"
2018-11-15,"('hotel', 'book', 'stay')",29095,"en-GB"
2018-11-15,"('hotel', 'book', 'tripadvisor')",54358,"en-GB"
2018-11-15,"('hotel', 'book', 'room')",30500,"en-GB"
2018-11-15,"('hotel', 'stay', 'tripadvisor')",34168,"en-GB"
2018-11-15,"('hotel', 'stay', 'room')",18386,"en-GB"
2018-11-15,"('hotel', 'tripadvisor', 'room')",15489,"en-GB"
2018-11-15,"('book', 'stay', 'tripadvisor')",11570,"en-GB"
2018-11-15,"('book', 'stay', 'room')",11558,"en-GB"
2018-11-15,"('book', 'tripadvisor', 'room')",12414,"en-GB"
2018-11-15,"('stay', 'tripadvisor', 'room')",3214,"en-GB"
2018-11-15,"('hotel', 'book', 'stay', 'tripadvisor')",9915,"en-GB"
2018-11-15,"('hotel', 'book', 'stay', 'room')",10864,"en-GB"
2018-11-15,"('hotel', 'book', 'tripadvisor', 'room')",10314,"en-GB"
2018-11-15,"('hotel', 'stay', 'tripadvisor', 'room')",2896,"en-GB"
2018-11-15,"('book', 'stay', 'tripadvisor', 'room')",2615,"en-GB"
2018-11-15,"('hotel', 'book', 'stay', 'tripadvisor', 'room')",2429,"en-GB"
2018-11-15,"('child',)",648912,"en-GB"
2018-11-15,"('kid',)",384773,"en-GB"
2018-11-15,"('need',)",1553844,"en-GB"
2018-11-15,"('young',)",287299,"en-GB"
2018-11-15,"('parent',)",219895,"en-GB"
2018-11-15,"('child', 'kid')",88230,"en-GB"
2018-11-15,"('child', 'need')",102542,"en-GB"
2018-11-15,"('child', 'young')",74184,"en-GB"
2018-11-15,"('child', 'parent')",89609,"en-GB"
2018-11-15,"('kid', 'need')",28159,"en-GB"
2018-11-15,"('kid', 'young')",13467,"en-GB"
2018-11-15,"('kid', 'parent')",17330,"en-GB"
2018-11-15,"('need', 'young')",29198,"en-GB"
2018-11-15,"('need', 'parent')",26548,"en-GB"
2018-11-15,"('young', 'parent')",18831,"en-GB"
2018-11-15,"('child', 'kid', 'need')",11194,"en-GB"
2018-11-15,"('child', 'kid', 'young')",8177,"en-GB"
2018-11-15,"('child', 'kid', 'parent')",8690,"en-GB"
2018-11-15,"('child', 'need', 'young')",15330,"en-GB"
2018-11-15,"('child', 'need', 'parent')",15234,"en-GB"
2018-11-15,"('child', 'young', 'parent')",13565,"en-GB"
2018-11-15,"('kid', 'need', 'young')",1447,"en-GB"
2018-11-15,"('kid', 'need', 'parent')",2231,"en-GB"
2018-11-15,"('kid', 'young', 'parent')",1902,"en-GB"
2018-11-15,"('need', 'young', 'parent')",3467,"en-GB"
2018-11-15,"('child', 'kid', 'need', 'young')",1016,"en-GB"
2018-11-15,"('child', 'kid', 'need', 'parent')",1426,"en-GB"
2018-11-15,"('child', 'kid', 'young', 'parent')",1503,"en-GB"
2018-11-15,"('child', 'need', 'young', 'parent')",2779,"en-GB"
2018-11-15,"('kid', 'need', 'young', 'parent')",245,"en-GB"
2018-11-15,"('child', 'kid', 'need', 'young', 'parent')",162,"en-GB"
2018-11-15,"('flight',)",198204,"en-GB"
2018-11-15,"('airport',)",134877,"en-GB"
2018-11-15,"('airline',)",88742,"en-GB"
2018-11-15,"('cheap',)",291525,"en-GB"
2018-11-15,"('book',)",975492,"en-GB"
2018-11-15,"('flight', 'airport')",46846,"en-GB"
2018-11-15,"('flight', 'airline')",75150,"en-GB"
2018-11-15,"('flight', 'cheap')",78827,"en-GB"
2018-11-15,"('flight', 'book')",109005,"en-GB"
2018-11-15,"('airport', 'airline')",22266,"en-GB"
2018-11-15,"('airport', 'cheap')",20442,"en-GB"
2018-11-15,"('airport', 'book')",36415,"en-GB"
2018-11-15,"('airline', 'cheap')",49183,"en-GB"
2018-11-15,"('airline', 'book')",52764,"en-GB"
2018-11-15,"('cheap', 'book')",119364,"en-GB"
2018-11-15,"('flight', 'airport', 'airline')",19953,"en-GB"
2018-11-15,"('flight', 'airport', 'cheap')",13767,"en-GB"
2018-11-15,"('flight', 'airport', 'book')",17939,"en-GB"
2018-11-15,"('flight', 'airline', 'cheap')",48754,"en-GB"
2018-11-15,"('flight', 'airline', 'book')",51777,"en-GB"
2018-11-15,"('flight', 'cheap', 'book')",65629,"en-GB"
2018-11-15,"('airport', 'airline', 'cheap')",9147,"en-GB"
2018-11-15,"('airport', 'airline', 'book')",9891,"en-GB"
2018-11-15,"('airport', 'cheap', 'book')",14163,"en-GB"
2018-11-15,"('airline', 'cheap', 'book')",41155,"en-GB"
2018-11-15,"('flight', 'airport', 'airline', 'cheap')",9082,"en-GB"
2018-11-15,"('flight', 'airport', 'airline', 'book')",9696,"en-GB"
2018-11-15,"('flight', 'airport', 'cheap', 'book')",10387,"en-GB"
2018-11-15,"('flight', 'airline', 'cheap', 'book')",40943,"en-GB"
2018-11-15,"('airport', 'airline', 'cheap', 'book')",7011,"en-GB"
2018-11-15,"('flight', 'airport', 'airline', 'cheap', 'book')",6989,"en-GB"
2018-11-15,"('tax',)",170005,"en-GB"
2018-11-15,"('income',)",73740,"en-GB"
2018-11-15,"('pay',)",391421,"en-GB"
2018-11-15,"('hmrc',)",38323,"en-GB"
2018-11-15,"('rate',)",396744,"en-GB"
2018-11-15,"('tax', 'income')",28702,"en-GB"
2018-11-15,"('tax', 'pay')",42411,"en-GB"
2018-11-15,"('tax', 'hmrc')",28916,"en-GB"
2018-11-15,"('tax', 'rate')",34979,"en-GB"
2018-11-15,"('income', 'pay')",20855,"en-GB"
2018-11-15,"('income', 'hmrc')",8473,"en-GB"
2018-11-15,"('income', 'rate')",14129,"en-GB"
2018-11-15,"('pay', 'hmrc')",9708,"en-GB"
2018-11-15,"('pay', 'rate')",46483,"en-GB"
2018-11-15,"('hmrc', 'rate')",5002,"en-GB"
2018-11-15,"('tax', 'income', 'pay')",13535,"en-GB"
2018-11-15,"('tax', 'income', 'hmrc')",8271,"en-GB"
2018-11-15,"('tax', 'income', 'rate')",10259,"en-GB"
2018-11-15,"('tax', 'pay', 'hmrc')",8216,"en-GB"
2018-11-15,"('tax', 'pay', 'rate')",14945,"en-GB"
2018-11-15,"('tax', 'hmrc', 'rate')",4186,"en-GB"
2018-11-15,"('income', 'pay', 'hmrc')",3953,"en-GB"
2018-11-15,"('income', 'pay', 'rate')",7504,"en-GB"
2018-11-15,"('income', 'hmrc', 'rate')",2315,"en-GB"
2018-11-15,"('pay', 'hmrc', 'rate')",2956,"en-GB"
2018-11-15,"('tax', 'income', 'pay', 'hmrc')",3905,"en-GB"
2018-11-15,"('tax', 'income', 'pay', 'rate')",6903,"en-GB"
2018-11-15,"('tax', 'income', 'hmrc', 'rate')",2284,"en-GB"
2018-11-15,"('tax', 'pay', 'hmrc', 'rate')",2742,"en-GB"
2018-11-15,"('income', 'pay', 'hmrc', 'rate')",1898,"en-GB"
2018-11-15,"('tax', 'income', 'pay', 'hmrc', 'rate')",1881,"en-GB"
2018-11-15,"('park',)",433479,"en-GB"
2018-11-15,"('parking',)",113951,"en-GB"
2018-11-15,"('street',)",436366,"en-GB"
2018-11-15,"('pay',)",391421,"en-GB"
2018-11-15,"('airport',)",134877,"en-GB"
2018-11-15,"('park', 'parking')",37703,"en-GB"
2018-11-15,"('park', 'street')",34532,"en-GB"
2018-11-15,"('park', 'pay')",16204,"en-GB"
2018-11-15,"('park', 'airport')",10839,"en-GB"
2018-11-15,"('parking', 'street')",23139,"en-GB"
2018-11-15,"('parking', 'pay')",16311,"en-GB"
2018-11-15,"('parking', 'airport')",15713,"en-GB"
2018-11-15,"('street', 'pay')",17944,"en-GB"
2018-11-15,"('street', 'airport')",20628,"en-GB"
2018-11-15,"('pay', 'airport')",3905,"en-GB"
2018-11-15,"('park', 'parking', 'street')",15878,"en-GB"
2018-11-15,"('park', 'parking', 'pay')",11996,"en-GB"
2018-11-15,"('park', 'parking', 'airport')",5818,"en-GB"
2018-11-15,"('park', 'street', 'pay')",10019,"en-GB"
2018-11-15,"('park', 'street', 'airport')",949,"en-GB"
2018-11-15,"('park', 'pay', 'airport')",1099,"en-GB"
2018-11-15,"('parking', 'street', 'pay')",10101,"en-GB"
2018-11-15,"('parking', 'street', 'airport')",657,"en-GB"
2018-11-15,"('parking', 'pay', 'airport')",1766,"en-GB"
2018-11-15,"('street', 'pay', 'airport')",468,"en-GB"
2018-11-15,"('park', 'parking', 'street', 'pay')",9788,"en-GB"
2018-11-15,"('park', 'parking', 'street', 'airport')",532,"en-GB"
2018-11-15,"('park', 'parking', 'pay', 'airport')",944,"en-GB"
2018-11-15,"('park', 'street', 'pay', 'airport')",396,"en-GB"
2018-11-15,"('parking', 'street', 'pay', 'airport')",399,"en-GB"
2018-11-15,"('park', 'parking', 'street', 'pay', 'airport')",395,"en-GB"
2018-11-15,"('code',)",496621,"en-GB"
2018-11-15,"('discount',)",325918,"en-GB"
2018-11-15,"('voucher',)",168527,"en-GB"
2018-11-15,"('promo',)",75851,"en-GB"
2018-11-15,"('november',)",521663,"en-GB"
2018-11-15,"('code', 'discount')",170754,"en-GB"
2018-11-15,"('code', 'voucher')",125406,"en-GB"
2018-11-15,"('code', 'promo')",71445,"en-GB"
2018-11-15,"('code', 'november')",105862,"en-GB"
2018-11-15,"('discount', 'voucher')",120958,"en-GB"
2018-11-15,"('discount', 'promo')",59611,"en-GB"
2018-11-15,"('discount', 'november')",108071,"en-GB"
2018-11-15,"('voucher', 'promo')",45727,"en-GB"
2018-11-15,"('voucher', 'november')",87132,"en-GB"
2018-11-15,"('promo', 'november')",45637,"en-GB"
2018-11-15,"('code', 'discount', 'voucher')",114457,"en-GB"
2018-11-15,"('code', 'discount', 'promo')",59487,"en-GB"
2018-11-15,"('code', 'discount', 'november')",95982,"en-GB"
2018-11-15,"('code', 'voucher', 'promo')",45599,"en-GB"
2018-11-15,"('code', 'voucher', 'november')",82972,"en-GB"
2018-11-15,"('code', 'promo', 'november')",45318,"en-GB"
2018-11-15,"('discount', 'voucher', 'promo')",40921,"en-GB"
2018-11-15,"('discount', 'voucher', 'november')",80300,"en-GB"
2018-11-15,"('discount', 'promo', 'november')",42410,"en-GB"
2018-11-15,"('voucher', 'promo', 'november')",34114,"en-GB"
2018-11-15,"('code', 'discount', 'voucher', 'promo')",40914,"en-GB"
2018-11-15,"('code', 'discount', 'voucher', 'november')",79753,"en-GB"
2018-11-15,"('code', 'discount', 'promo', 'november')",42409,"en-GB"
2018-11-15,"('code', 'voucher', 'promo', 'november')",34067,"en-GB"
2018-11-15,"('discount', 'voucher', 'promo', 'november')",32475,"en-GB"
2018-11-15,"('code', 'discount', 'voucher', 'promo', 'november')",32475,"en-GB"
2018-11-15,"('music',)",729993,"en-GB"
2018-11-15,"('song',)",282641,"en-GB"
2018-11-15,"('lyric',)",111856,"en-GB"
2018-11-15,"('album',)",156933,"en-GB"
2018-11-15,"('youtube',)",389636,"en-GB"
2018-11-15,"('music', 'song')",130945,"en-GB"
2018-11-15,"('music', 'lyric')",39038,"en-GB"
2018-11-15,"('music', 'album')",85788,"en-GB"
2018-11-15,"('music', 'youtube')",136396,"en-GB"
2018-11-15,"('song', 'lyric')",80755,"en-GB"
2018-11-15,"('song', 'album')",66872,"en-GB"
2018-11-15,"('song', 'youtube')",33994,"en-GB"
2018-11-15,"('lyric', 'album')",25640,"en-GB"
2018-11-15,"('lyric', 'youtube')",11132,"en-GB"
2018-11-15,"('album', 'youtube')",26796,"en-GB"
2018-11-15,"('music', 'song', 'lyric')",29189,"en-GB"
2018-11-15,"('music', 'song', 'album')",38886,"en-GB"
2018-11-15,"('music', 'song', 'youtube')",22684,"en-GB"
2018-11-15,"('music', 'lyric', 'album')",12527,"en-GB"
2018-11-15,"('music', 'lyric', 'youtube')",7096,"en-GB"
2018-11-15,"('music', 'album', 'youtube')",21383,"en-GB"
2018-11-15,"('song', 'lyric', 'album')",21351,"en-GB"
2018-11-15,"('song', 'lyric', 'youtube')",7936,"en-GB"
2018-11-15,"('song', 'album', 'youtube')",13353,"en-GB"
